# peacockdb cost-model calibration record. One row per timed region — per
# (node, output partition), not per node: the partitioned branches time each partition
# separately, and a hash repartition bills its shared concat+scatter prologue to p0.
# The partition is not a column: a node's regions are written consecutively, p0 first.
# A benchmark executes its plan several times and writes EVERY measured execution, in
#   the order they ran; the .benchmark.txt beside it reports one chosen run instead. So
#   the same (query, label, node_seq) recurs, and a repeat of the root's node_seq is
#   where one execution's rows end. Spread across those repeats is data, not noise.
# ONE FILE IS ONE RUN. The `# run:` lines below hold what is constant across it, and
#   each of them changes what the microseconds MEAN — so appending a run that disagrees
#   with them is refused rather than merged.
# source = which engine produced the row. peacockdb pays a host prologue that bare cuDF
#   has no analogue for; that difference is what const_peacock is fitted to, so rows
#   from the two sources are not interchangeable.
# node_type = the plan node's name. Its cost CATEGORY is deliberately not a column: it
#   is a lookup in cost_model.conf, which changes on its own, and a column would freeze
#   the taxonomy as it stood when the rows were written. The writer still refuses to
#   emit a node type the taxonomy does not bin.
# peacock_host_us = host time before the region's first device touch.
# cudf_host_us = host time from that touch to the end of the region. Under
#   timing_mode=sync it CONTAINS the device execution and device_us is 0; under events
#   it does not. Not launch cost in either mode — cuDF and rmm synchronize internally.
# device_us = between the region's CUDA events. events mode only.
# wall_us = peacock_host_us + cudf_host_us, the host side of the region.
# cuda_bytes = the bytes this region's category is charged for; the regressor. Equal to
#   out_bytes on the peacockdb source, the mapped call's bytes on the bare-cuDF one.
# in_rows/in_bytes = summed over ALL children, unlike the .cpu.txt golden, which
#   renders the first child's.
# hbm_bytes is NOT here: it comes from Nsight and joins on (query, node_seq).
# run: timing_mode=events
# run: build_profile=benchmarks opt-level=3
# run: allocator=rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
source	dataset	sf	query	label	node_seq	node_type	in_rows	in_bytes	out_rows	out_bytes	cuda_bytes	peacock_host_us	cudf_host_us	device_us	wall_us
peacockdb	tpcds	1	q10	full_table-tp1-standard	35	GpuAggregateExec	6	390	6	439	439	3	749	748	752
peacockdb	tpcds	1	q10	full_table-tp1-standard	34	GpuCoalesceBatchesExec	6	390	6	390	390	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	33	GpuFilterExec	92	5923	6	390	390	2	568	567	570
peacockdb	tpcds	1	q10	full_table-tp1-standard	32	GpuCoalesceBatchesExec	92	5923	92	5923	5923	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	31	GpuHashJoinExec	54429	889625	92	5923	5923	2	641	640	643
peacockdb	tpcds	1	q10	full_table-tp1-standard	24	GpuCoalesceBatchesExec	92	6647	92	6647	6647	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	23	GpuHashJoinExec	27880	458179	92	6647	6647	2	403	402	405
peacockdb	tpcds	1	q10	full_table-tp1-standard	16	GpuCoalesceBatchesExec	92	6623	92	6623	6623	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	15	GpuHashJoinExec	109870	949951	92	6623	6623	1	591	589	592
peacockdb	tpcds	1	q10	full_table-tp1-standard	8	GpuCoalesceBatchesExec	897	64545	897	64545	64545	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	7	GpuHashJoinExec	1921732	137729662	897	64545	64545	2	1271	1270	1273
peacockdb	tpcds	1	q10	full_table-tp1-standard	5	GpuCoalesceBatchesExec	932	15146	932	15146	15146	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	4	GpuHashJoinExec	100459	2441230	932	15146	15146	1	286	285	287
peacockdb	tpcds	1	q10	full_table-tp1-standard	2	GpuCoalesceBatchesExec	459	3730	459	3730	3730	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	1	GpuFilterExec	50000	1290073	459	3730	3730	1	1088	1086	1089
peacockdb	tpcds	1	q10	full_table-tp1-standard	0	GpuScanExec	0	0	50000	1290073	1290073	2	15013	15007	15015
peacockdb	tpcds	1	q10	full_table-tp1-standard	3	GpuScanExec	0	0	100000	2437500	2437500	2	23399	23398	23401
peacockdb	tpcds	1	q10	full_table-tp1-standard	6	GpuScanExec	0	0	1920800	137714516	137714516	2	36843	36842	36845
peacockdb	tpcds	1	q10	full_table-tp1-standard	14	GpuCoalesceBatchesExec	108973	885406	108973	885406	885406	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	13	GpuHashJoinExec	2880524	46807541	108973	885406	885406	1	619	618	620
peacockdb	tpcds	1	q10	full_table-tp1-standard	11	GpuCoalesceBatchesExec	120	975	120	975	975	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	10	GpuFilterExec	73049	1780572	120	975	975	23	155	155	178
peacockdb	tpcds	1	q10	full_table-tp1-standard	9	GpuScanExec	0	0	73049	1780572	1780572	2	18770	18769	18772
peacockdb	tpcds	1	q10	full_table-tp1-standard	12	GpuScanExec	0	0	2880404	46806566	46806566	2	18211	18210	18213
peacockdb	tpcds	1	q10	full_table-tp1-standard	22	GpuCoalesceBatchesExec	27788	451556	27788	451556	451556	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	21	GpuHashJoinExec	719504	11690965	27788	451556	451556	1	358	357	359
peacockdb	tpcds	1	q10	full_table-tp1-standard	19	GpuCoalesceBatchesExec	120	975	120	975	975	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	18	GpuFilterExec	73049	1780572	120	975	975	24	152	151	176
peacockdb	tpcds	1	q10	full_table-tp1-standard	17	GpuScanExec	0	0	73049	1780572	1780572	2	17302	17301	17304
peacockdb	tpcds	1	q10	full_table-tp1-standard	20	GpuScanExec	0	0	719384	11689990	11689990	7	7120	7118	7127
peacockdb	tpcds	1	q10	full_table-tp1-standard	30	GpuCoalesceBatchesExec	54337	882978	54337	882978	882978	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	29	GpuHashJoinExec	1441668	23426131	54337	882978	882978	1	435	434	436
peacockdb	tpcds	1	q10	full_table-tp1-standard	27	GpuCoalesceBatchesExec	120	975	120	975	975	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	26	GpuFilterExec	73049	1780572	120	975	975	23	147	146	170
peacockdb	tpcds	1	q10	full_table-tp1-standard	25	GpuScanExec	0	0	73049	1780572	1780572	2	17032	17031	17034
peacockdb	tpcds	1	q10	full_table-tp1-standard	28	GpuScanExec	0	0	1441548	23425156	23425156	6	8080	8079	8086
peacockdb	tpcds	1	q10	full_table-tp1-standard	37	GpuSortExec	6	684	6	684	684	2	1148	1147	1150
peacockdb	tpcds	1	q10	full_table-tp1-standard	36	GpuProjectExec	6	439	6	684	684	0	261	260	261
peacockdb	tpcds	1	q10	full_table-tp1-standard	35	GpuAggregateExec	6	390	6	439	439	3	728	727	731
peacockdb	tpcds	1	q10	full_table-tp1-standard	34	GpuCoalesceBatchesExec	6	390	6	390	390	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	33	GpuFilterExec	92	5923	6	390	390	2	578	577	580
peacockdb	tpcds	1	q10	full_table-tp1-standard	32	GpuCoalesceBatchesExec	92	5923	92	5923	5923	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	31	GpuHashJoinExec	54429	889625	92	5923	5923	2	663	662	665
peacockdb	tpcds	1	q10	full_table-tp1-standard	24	GpuCoalesceBatchesExec	92	6647	92	6647	6647	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	23	GpuHashJoinExec	27880	458179	92	6647	6647	2	428	427	430
peacockdb	tpcds	1	q10	full_table-tp1-standard	16	GpuCoalesceBatchesExec	92	6623	92	6623	6623	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	15	GpuHashJoinExec	109870	949951	92	6623	6623	2	597	596	599
peacockdb	tpcds	1	q10	full_table-tp1-standard	8	GpuCoalesceBatchesExec	897	64545	897	64545	64545	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	7	GpuHashJoinExec	1921732	137729662	897	64545	64545	3	1334	1332	1337
peacockdb	tpcds	1	q10	full_table-tp1-standard	5	GpuCoalesceBatchesExec	932	15146	932	15146	15146	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	4	GpuHashJoinExec	100459	2441230	932	15146	15146	1	292	291	293
peacockdb	tpcds	1	q10	full_table-tp1-standard	2	GpuCoalesceBatchesExec	459	3730	459	3730	3730	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	1	GpuFilterExec	50000	1290073	459	3730	3730	1	1089	1089	1090
peacockdb	tpcds	1	q10	full_table-tp1-standard	0	GpuScanExec	0	0	50000	1290073	1290073	2	15076	15070	15078
peacockdb	tpcds	1	q10	full_table-tp1-standard	3	GpuScanExec	0	0	100000	2437500	2437500	2	23422	23421	23424
peacockdb	tpcds	1	q10	full_table-tp1-standard	6	GpuScanExec	0	0	1920800	137714516	137714516	2	36820	36819	36822
peacockdb	tpcds	1	q10	full_table-tp1-standard	14	GpuCoalesceBatchesExec	108973	885406	108973	885406	885406	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	13	GpuHashJoinExec	2880524	46807541	108973	885406	885406	1	619	618	620
peacockdb	tpcds	1	q10	full_table-tp1-standard	11	GpuCoalesceBatchesExec	120	975	120	975	975	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	10	GpuFilterExec	73049	1780572	120	975	975	24	156	155	180
peacockdb	tpcds	1	q10	full_table-tp1-standard	9	GpuScanExec	0	0	73049	1780572	1780572	2	18835	18834	18837
peacockdb	tpcds	1	q10	full_table-tp1-standard	12	GpuScanExec	0	0	2880404	46806566	46806566	2	18261	18260	18263
peacockdb	tpcds	1	q10	full_table-tp1-standard	22	GpuCoalesceBatchesExec	27788	451556	27788	451556	451556	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	21	GpuHashJoinExec	719504	11690965	27788	451556	451556	1	369	367	370
peacockdb	tpcds	1	q10	full_table-tp1-standard	19	GpuCoalesceBatchesExec	120	975	120	975	975	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	18	GpuFilterExec	73049	1780572	120	975	975	24	157	156	181
peacockdb	tpcds	1	q10	full_table-tp1-standard	17	GpuScanExec	0	0	73049	1780572	1780572	2	17345	17344	17347
peacockdb	tpcds	1	q10	full_table-tp1-standard	20	GpuScanExec	0	0	719384	11689990	11689990	7	7026	7025	7033
peacockdb	tpcds	1	q10	full_table-tp1-standard	30	GpuCoalesceBatchesExec	54337	882978	54337	882978	882978	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	29	GpuHashJoinExec	1441668	23426131	54337	882978	882978	2	438	437	440
peacockdb	tpcds	1	q10	full_table-tp1-standard	27	GpuCoalesceBatchesExec	120	975	120	975	975	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	26	GpuFilterExec	73049	1780572	120	975	975	24	153	152	177
peacockdb	tpcds	1	q10	full_table-tp1-standard	25	GpuScanExec	0	0	73049	1780572	1780572	2	17123	17121	17125
peacockdb	tpcds	1	q10	full_table-tp1-standard	28	GpuScanExec	0	0	1441548	23425156	23425156	6	8343	8341	8349
peacockdb	tpcds	1	q10	full_table-tp1-standard	37	GpuSortExec	6	684	6	684	684	2	1152	1151	1154
peacockdb	tpcds	1	q10	full_table-tp1-standard	36	GpuProjectExec	6	439	6	684	684	1	256	255	257
peacockdb	tpcds	1	q10	full_table-tp1-standard	35	GpuAggregateExec	6	390	6	439	439	3	730	729	733
peacockdb	tpcds	1	q10	full_table-tp1-standard	34	GpuCoalesceBatchesExec	6	390	6	390	390	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	33	GpuFilterExec	92	5923	6	390	390	2	569	568	571
peacockdb	tpcds	1	q10	full_table-tp1-standard	32	GpuCoalesceBatchesExec	92	5923	92	5923	5923	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	31	GpuHashJoinExec	54429	889625	92	5923	5923	1	663	662	664
peacockdb	tpcds	1	q10	full_table-tp1-standard	24	GpuCoalesceBatchesExec	92	6647	92	6647	6647	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	23	GpuHashJoinExec	27880	458179	92	6647	6647	2	418	417	420
peacockdb	tpcds	1	q10	full_table-tp1-standard	16	GpuCoalesceBatchesExec	92	6623	92	6623	6623	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	15	GpuHashJoinExec	109870	949951	92	6623	6623	2	602	601	604
peacockdb	tpcds	1	q10	full_table-tp1-standard	8	GpuCoalesceBatchesExec	897	64545	897	64545	64545	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	7	GpuHashJoinExec	1921732	137729662	897	64545	64545	2	1300	1299	1302
peacockdb	tpcds	1	q10	full_table-tp1-standard	5	GpuCoalesceBatchesExec	932	15146	932	15146	15146	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	4	GpuHashJoinExec	100459	2441230	932	15146	15146	1	294	293	295
peacockdb	tpcds	1	q10	full_table-tp1-standard	2	GpuCoalesceBatchesExec	459	3730	459	3730	3730	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	1	GpuFilterExec	50000	1290073	459	3730	3730	1	1095	1094	1096
peacockdb	tpcds	1	q10	full_table-tp1-standard	0	GpuScanExec	0	0	50000	1290073	1290073	2	15035	15030	15037
peacockdb	tpcds	1	q10	full_table-tp1-standard	3	GpuScanExec	0	0	100000	2437500	2437500	2	23407	23406	23409
peacockdb	tpcds	1	q10	full_table-tp1-standard	6	GpuScanExec	0	0	1920800	137714516	137714516	2	36988	36986	36990
peacockdb	tpcds	1	q10	full_table-tp1-standard	14	GpuCoalesceBatchesExec	108973	885406	108973	885406	885406	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	13	GpuHashJoinExec	2880524	46807541	108973	885406	885406	1	606	605	607
peacockdb	tpcds	1	q10	full_table-tp1-standard	11	GpuCoalesceBatchesExec	120	975	120	975	975	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	10	GpuFilterExec	73049	1780572	120	975	975	23	155	154	178
peacockdb	tpcds	1	q10	full_table-tp1-standard	9	GpuScanExec	0	0	73049	1780572	1780572	2	18792	18791	18794
peacockdb	tpcds	1	q10	full_table-tp1-standard	12	GpuScanExec	0	0	2880404	46806566	46806566	2	18253	18251	18255
peacockdb	tpcds	1	q10	full_table-tp1-standard	22	GpuCoalesceBatchesExec	27788	451556	27788	451556	451556	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	21	GpuHashJoinExec	719504	11690965	27788	451556	451556	1	366	365	367
peacockdb	tpcds	1	q10	full_table-tp1-standard	19	GpuCoalesceBatchesExec	120	975	120	975	975	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	18	GpuFilterExec	73049	1780572	120	975	975	23	154	153	177
peacockdb	tpcds	1	q10	full_table-tp1-standard	17	GpuScanExec	0	0	73049	1780572	1780572	2	17313	17311	17315
peacockdb	tpcds	1	q10	full_table-tp1-standard	20	GpuScanExec	0	0	719384	11689990	11689990	6	7005	7004	7011
peacockdb	tpcds	1	q10	full_table-tp1-standard	30	GpuCoalesceBatchesExec	54337	882978	54337	882978	882978	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	29	GpuHashJoinExec	1441668	23426131	54337	882978	882978	2	449	448	451
peacockdb	tpcds	1	q10	full_table-tp1-standard	27	GpuCoalesceBatchesExec	120	975	120	975	975	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	26	GpuFilterExec	73049	1780572	120	975	975	24	158	157	182
peacockdb	tpcds	1	q10	full_table-tp1-standard	25	GpuScanExec	0	0	73049	1780572	1780572	2	17099	17098	17101
peacockdb	tpcds	1	q10	full_table-tp1-standard	28	GpuScanExec	0	0	1441548	23425156	23425156	8	8274	8273	8282
peacockdb	tpcds	1	q10	full_table-tp1-standard	37	GpuSortExec	6	684	6	684	684	2	1116	1115	1118
peacockdb	tpcds	1	q10	full_table-tp1-standard	36	GpuProjectExec	6	439	6	684	684	1	272	271	273
peacockdb	tpcds	1	q10	full_table-tp1-standard	35	GpuAggregateExec	6	390	6	439	439	3	708	707	711
peacockdb	tpcds	1	q10	full_table-tp1-standard	34	GpuCoalesceBatchesExec	6	390	6	390	390	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	33	GpuFilterExec	92	5923	6	390	390	2	558	557	560
peacockdb	tpcds	1	q10	full_table-tp1-standard	32	GpuCoalesceBatchesExec	92	5923	92	5923	5923	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	31	GpuHashJoinExec	54429	889625	92	5923	5923	1	641	640	642
peacockdb	tpcds	1	q10	full_table-tp1-standard	24	GpuCoalesceBatchesExec	92	6647	92	6647	6647	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	23	GpuHashJoinExec	27880	458179	92	6647	6647	1	415	413	416
peacockdb	tpcds	1	q10	full_table-tp1-standard	16	GpuCoalesceBatchesExec	92	6623	92	6623	6623	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	15	GpuHashJoinExec	109870	949951	92	6623	6623	2	595	594	597
peacockdb	tpcds	1	q10	full_table-tp1-standard	8	GpuCoalesceBatchesExec	897	64545	897	64545	64545	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	7	GpuHashJoinExec	1921732	137729662	897	64545	64545	2	1271	1270	1273
peacockdb	tpcds	1	q10	full_table-tp1-standard	5	GpuCoalesceBatchesExec	932	15146	932	15146	15146	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	4	GpuHashJoinExec	100459	2441230	932	15146	15146	1	305	304	306
peacockdb	tpcds	1	q10	full_table-tp1-standard	2	GpuCoalesceBatchesExec	459	3730	459	3730	3730	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	1	GpuFilterExec	50000	1290073	459	3730	3730	1	1103	1101	1104
peacockdb	tpcds	1	q10	full_table-tp1-standard	0	GpuScanExec	0	0	50000	1290073	1290073	2	15100	15095	15102
peacockdb	tpcds	1	q10	full_table-tp1-standard	3	GpuScanExec	0	0	100000	2437500	2437500	2	23470	23469	23472
peacockdb	tpcds	1	q10	full_table-tp1-standard	6	GpuScanExec	0	0	1920800	137714516	137714516	2	36128	36127	36130
peacockdb	tpcds	1	q10	full_table-tp1-standard	14	GpuCoalesceBatchesExec	108973	885406	108973	885406	885406	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	13	GpuHashJoinExec	2880524	46807541	108973	885406	885406	1	616	614	617
peacockdb	tpcds	1	q10	full_table-tp1-standard	11	GpuCoalesceBatchesExec	120	975	120	975	975	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	10	GpuFilterExec	73049	1780572	120	975	975	23	151	150	174
peacockdb	tpcds	1	q10	full_table-tp1-standard	9	GpuScanExec	0	0	73049	1780572	1780572	2	18767	18765	18769
peacockdb	tpcds	1	q10	full_table-tp1-standard	12	GpuScanExec	0	0	2880404	46806566	46806566	2	18133	18132	18135
peacockdb	tpcds	1	q10	full_table-tp1-standard	22	GpuCoalesceBatchesExec	27788	451556	27788	451556	451556	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	21	GpuHashJoinExec	719504	11690965	27788	451556	451556	1	361	359	362
peacockdb	tpcds	1	q10	full_table-tp1-standard	19	GpuCoalesceBatchesExec	120	975	120	975	975	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	18	GpuFilterExec	73049	1780572	120	975	975	23	149	148	172
peacockdb	tpcds	1	q10	full_table-tp1-standard	17	GpuScanExec	0	0	73049	1780572	1780572	2	17295	17293	17297
peacockdb	tpcds	1	q10	full_table-tp1-standard	20	GpuScanExec	0	0	719384	11689990	11689990	10	7016	7014	7026
peacockdb	tpcds	1	q10	full_table-tp1-standard	30	GpuCoalesceBatchesExec	54337	882978	54337	882978	882978	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	29	GpuHashJoinExec	1441668	23426131	54337	882978	882978	1	436	435	437
peacockdb	tpcds	1	q10	full_table-tp1-standard	27	GpuCoalesceBatchesExec	120	975	120	975	975	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	26	GpuFilterExec	73049	1780572	120	975	975	24	153	152	177
peacockdb	tpcds	1	q10	full_table-tp1-standard	25	GpuScanExec	0	0	73049	1780572	1780572	2	17042	17041	17044
peacockdb	tpcds	1	q10	full_table-tp1-standard	28	GpuScanExec	0	0	1441548	23425156	23425156	7	8066	8065	8073
peacockdb	tpcds	1	q10	full_table-tp1-standard	37	GpuSortExec	6	684	6	684	684	2	1113	1112	1115
peacockdb	tpcds	1	q10	full_table-tp1-standard	36	GpuProjectExec	6	439	6	684	684	1	250	249	251
peacockdb	tpcds	1	q10	full_table-tp1-standard	35	GpuAggregateExec	6	390	6	439	439	3	717	716	720
peacockdb	tpcds	1	q10	full_table-tp1-standard	34	GpuCoalesceBatchesExec	6	390	6	390	390	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	33	GpuFilterExec	92	5923	6	390	390	2	556	555	558
peacockdb	tpcds	1	q10	full_table-tp1-standard	32	GpuCoalesceBatchesExec	92	5923	92	5923	5923	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	31	GpuHashJoinExec	54429	889625	92	5923	5923	2	646	645	648
peacockdb	tpcds	1	q10	full_table-tp1-standard	24	GpuCoalesceBatchesExec	92	6647	92	6647	6647	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	23	GpuHashJoinExec	27880	458179	92	6647	6647	1	418	417	419
peacockdb	tpcds	1	q10	full_table-tp1-standard	16	GpuCoalesceBatchesExec	92	6623	92	6623	6623	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	15	GpuHashJoinExec	109870	949951	92	6623	6623	1	592	592	593
peacockdb	tpcds	1	q10	full_table-tp1-standard	8	GpuCoalesceBatchesExec	897	64545	897	64545	64545	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	7	GpuHashJoinExec	1921732	137729662	897	64545	64545	2	1304	1303	1306
peacockdb	tpcds	1	q10	full_table-tp1-standard	5	GpuCoalesceBatchesExec	932	15146	932	15146	15146	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	4	GpuHashJoinExec	100459	2441230	932	15146	15146	1	287	286	288
peacockdb	tpcds	1	q10	full_table-tp1-standard	2	GpuCoalesceBatchesExec	459	3730	459	3730	3730	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	1	GpuFilterExec	50000	1290073	459	3730	3730	1	1088	1087	1089
peacockdb	tpcds	1	q10	full_table-tp1-standard	0	GpuScanExec	0	0	50000	1290073	1290073	2	14994	14988	14996
peacockdb	tpcds	1	q10	full_table-tp1-standard	3	GpuScanExec	0	0	100000	2437500	2437500	2	23417	23415	23419
peacockdb	tpcds	1	q10	full_table-tp1-standard	6	GpuScanExec	0	0	1920800	137714516	137714516	2	36345	36344	36347
peacockdb	tpcds	1	q10	full_table-tp1-standard	14	GpuCoalesceBatchesExec	108973	885406	108973	885406	885406	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	13	GpuHashJoinExec	2880524	46807541	108973	885406	885406	1	605	604	606
peacockdb	tpcds	1	q10	full_table-tp1-standard	11	GpuCoalesceBatchesExec	120	975	120	975	975	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	10	GpuFilterExec	73049	1780572	120	975	975	23	151	150	174
peacockdb	tpcds	1	q10	full_table-tp1-standard	9	GpuScanExec	0	0	73049	1780572	1780572	2	18796	18795	18798
peacockdb	tpcds	1	q10	full_table-tp1-standard	12	GpuScanExec	0	0	2880404	46806566	46806566	2	18259	18258	18261
peacockdb	tpcds	1	q10	full_table-tp1-standard	22	GpuCoalesceBatchesExec	27788	451556	27788	451556	451556	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	21	GpuHashJoinExec	719504	11690965	27788	451556	451556	1	358	357	359
peacockdb	tpcds	1	q10	full_table-tp1-standard	19	GpuCoalesceBatchesExec	120	975	120	975	975	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	18	GpuFilterExec	73049	1780572	120	975	975	24	150	149	174
peacockdb	tpcds	1	q10	full_table-tp1-standard	17	GpuScanExec	0	0	73049	1780572	1780572	2	17370	17369	17372
peacockdb	tpcds	1	q10	full_table-tp1-standard	20	GpuScanExec	0	0	719384	11689990	11689990	3	6974	6972	6977
peacockdb	tpcds	1	q10	full_table-tp1-standard	30	GpuCoalesceBatchesExec	54337	882978	54337	882978	882978	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	29	GpuHashJoinExec	1441668	23426131	54337	882978	882978	1	438	436	439
peacockdb	tpcds	1	q10	full_table-tp1-standard	27	GpuCoalesceBatchesExec	120	975	120	975	975	0	0	0	0
peacockdb	tpcds	1	q10	full_table-tp1-standard	26	GpuFilterExec	73049	1780572	120	975	975	22	148	147	170
peacockdb	tpcds	1	q10	full_table-tp1-standard	25	GpuScanExec	0	0	73049	1780572	1780572	2	17067	17066	17069
peacockdb	tpcds	1	q10	full_table-tp1-standard	28	GpuScanExec	0	0	1441548	23425156	23425156	3	8081	8080	8084
peacockdb	tpcds	1	q11	full_table-tp1-standard	60	GpuSortExec	90	4093	90	4093	4093	2	1047	1046	1049
peacockdb	tpcds	1	q11	full_table-tp1-standard	59	GpuCoalesceBatchesExec	90	4093	90	4093	4093	0	0	0	0
peacockdb	tpcds	1	q11	full_table-tp1-standard	58	GpuHashJoinExec	12911	596497	90	4093	4093	2	1786	1785	1788
peacockdb	tpcds	1	q11	full_table-tp1-standard	45	GpuCoalesceBatchesExec	1659	188607	1659	188607	188607	0	0	0	0
peacockdb	tpcds	1	q11	full_table-tp1-standard	44	GpuHashJoinExec	26019	1827461	1659	188607	188607	2	1181	1180	1183
peacockdb	tpcds	1	q11	full_table-tp1-standard	28	GpuCoalesceBatchesExec	14467	1408697	14467	1408697	1408697	0	0	0	0
peacockdb	tpcds	1	q11	full_table-tp1-standard	27	GpuHashJoinExec	76098	3708162	14467	1408697	1408697	1	768	767	769
peacockdb	tpcds	1	q11	full_table-tp1-standard	14	GpuProjectExec	37923	1374714	37923	1374714	1374714	0	60	60	60
peacockdb	tpcds	1	q11	full_table-tp1-standard	13	GpuCoalesceBatchesExec	37923	1374714	37923	1374714	1374714	0	0	0	0
peacockdb	tpcds	1	q11	full_table-tp1-standard	12	GpuFilterExec	37923	1374714	37923	1374714	1374714	0	173	172	173
peacockdb	tpcds	1	q11	full_table-tp1-standard	11	GpuProjectExec	37923	4417382	37923	1374714	1374714	1	66	65	67
peacockdb	tpcds	1	q11	full_table-tp1-standard	10	GpuAggregateExec	533427	70762585	37923	4417382	4417382	3	11039	11038	11042
peacockdb	tpcds	1	q11	full_table-tp1-standard	9	GpuProjectExec	533427	70762585	533427	70762585	70762585	1	449	455	450
peacockdb	tpcds	1	q11	full_table-tp1-standard	8	GpuCoalesceBatchesExec	533427	70762585	533427	70762585	70762585	0	0	0	0
peacockdb	tpcds	1	q11	full_table-tp1-standard	7	GpuHashJoinExec	2751377	364884466	533427	70762585	70762585	1	2284	2283	2285
peacockdb	tpcds	1	q11	full_table-tp1-standard	2	GpuCoalesceBatchesExec	365	5932	365	5932	5932	0	0	0	0
peacockdb	tpcds	1	q11	full_table-tp1-standard	1	GpuFilterExec	73049	1187048	365	5932	5932	11	127	125	138
peacockdb	tpcds	1	q11	full_table-tp1-standard	0	GpuScanExec	0	0	73049	1187048	1187048	2	17087	17082	17089
